leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,2
0_5,1
0_6,3
0_7,1
0_8,4
0_9,1
0_10,1
0_11,5
0_12,1
0_13,6
0_14,7
0_15,1
0_16,1
0_17,8
0_18,9
0_19,10
0_20,11
0_21,12
0_22,13
0_23,14
0_24,1
0_25,15
0_26,16
0_27,17
0_28,1
0_29,1
0_30,18
0_31,19
0_32,1
0_33,20
0_34,21
0_35,22
0_36,23
0_37,24
0_38,25
0_39,26
0_40,27
0_41,28
0_42,1
0_43,29
0_44,30
0_45,31
0_46,32
0_47,33
0_48,34
0_49,35
0_50,36
0_51,37
0_52,38
0_53,39
0_54,40
0_55,41
0_56,42
0_57,1
0_58,43
0_59,44
0_60,1
0_61,45
0_62,1
0_63,46
0_64,47
0_65,48
0_66,49
0_67,50
0_68,51
0_69,52
0_70,53
0_71,54
0_72,55
0_73,1
0_74,56
0_75,57
0_76,58
0_77,59
0_78,1
0_79,60
0_80,61
0_81,62
0_82,63
0_83,64
0_84,65
0_85,66
0_86,67
0_87,68
0_88,69
0_89,70
0_90,71
0_91,72
0_92,73
0_93,74
0_94,75
0_95,76
0_96,77
0_97,78
0_98,79
0_99,80
0_100,81
0_101,82
0_102,83
0_103,84
0_104,85
0_105,86
0_106,87
0_107,88
0_108,89
0_109,90
0_110,91
0_111,92
0_112,93
0_113,94
0_114,95
0_115,96
0_116,97
0_117,98
0_118,99
0_119,100
0_120,101
0_121,102
0_122,103
0_123,104
0_124,105
0_125,106
0_126,107
0_127,108
0_128,109
0_129,110
0_130,111
0_131,112
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,113
0_139,114
0_140,1
0_141,115
0_142,116
0_143,117
0_144,118
0_145,119
0_146,120
0_147,121
0_148,122
0_149,123
0_150,124
0_151,125
0_152,126
0_153,127
0_154,128
0_155,129
0_156,1
0_157,130
0_158,1
0_159,131
0_160,132
0_161,133
0_162,1
0_163,134
0_164,135
0_165,136
0_166,137
0_167,138
0_168,139
0_169,140
0_170,141
0_171,142
0_172,143
0_173,144
0_174,145
0_175,1
0_176,146
0_177,147
0_178,148
0_179,149
0_180,150
0_181,151
0_182,152
0_183,153
0_184,154
0_185,155
0_186,156
0_187,157
0_188,158
0_189,159
0_190,160
0_191,161
0_192,162
0_193,163
0_194,164
0_195,165
0_196,166
0_197,167
0_198,168
0_199,169
0_200,170
0_201,171
0_202,172
0_203,173
0_204,174
0_205,175
0_206,176
0_207,177
0_208,178
0_209,179
0_210,180
0_211,181
0_212,182
0_213,183
0_214,184
0_215,185
0_216,186
0_217,187
0_218,188
0_219,189
0_220,1
0_221,190
0_222,191
0_223,192
0_224,193
0_225,194
0_226,195
0_227,196
0_228,197
0_229,198
0_230,199
0_231,1
0_232,200
0_233,201
0_234,202
0_235,203
0_236,204
0_237,205
1_0,206
2_0,207
3_0,208
5_0,209
6_0,210
