leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,4
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,5
0_18,6
0_19,1
0_20,7
0_21,8
0_22,9
0_23,10
0_24,1
0_25,11
0_26,12
0_27,1
0_28,1
0_29,1
0_30,13
0_31,1
0_32,1
0_33,1
0_34,14
0_35,15
0_36,16
0_37,17
0_38,18
0_39,19
0_40,20
0_41,21
0_42,1
0_43,1
0_44,22
0_45,23
0_46,24
0_47,25
0_48,26
0_49,27
0_50,28
0_51,29
0_52,30
0_53,31
0_54,32
0_55,33
0_56,34
0_57,1
0_58,35
0_59,36
0_60,1
0_61,37
0_62,1
0_63,38
0_64,39
0_65,40
0_66,41
0_67,42
0_68,43
0_69,44
0_70,45
0_71,46
0_72,47
0_73,1
0_74,48
0_75,1
0_76,49
0_77,50
0_78,1
0_79,51
0_80,52
0_81,1
0_82,53
0_83,54
0_84,55
0_85,56
0_86,1
0_87,57
0_88,58
0_89,59
0_90,1
0_91,60
0_92,61
0_93,62
0_94,63
0_95,64
0_96,65
0_97,66
0_98,67
0_99,68
0_100,69
0_101,70
0_102,71
0_103,72
0_104,73
0_105,74
0_106,75
0_107,76
0_108,77
0_109,78
0_110,79
0_111,80
0_112,81
0_113,82
0_114,83
0_115,84
0_116,85
0_117,86
0_118,87
0_119,88
0_120,89
0_121,90
0_122,91
0_123,1
0_124,92
0_125,93
0_126,94
0_127,95
0_128,96
0_129,97
0_130,98
0_131,99
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,100
0_140,1
0_141,101
0_142,102
0_143,103
0_144,104
0_145,1
0_146,1
0_147,105
0_148,106
0_149,107
0_150,1
0_151,1
0_152,108
0_153,1
0_154,1
0_155,109
0_156,1
0_157,1
0_158,1
0_159,110
0_160,111
0_161,112
0_162,1
0_163,113
0_164,114
0_165,115
0_166,116
0_167,117
0_168,118
0_169,119
0_170,120
0_171,121
0_172,122
0_173,123
0_174,124
0_175,1
0_176,125
0_177,126
0_178,127
0_179,128
0_180,129
0_181,130
0_182,131
0_183,132
0_184,133
0_185,134
0_186,135
0_187,136
0_188,137
0_189,138
0_190,139
0_191,140
0_192,141
0_193,142
0_194,143
0_195,144
0_196,145
0_197,146
0_198,147
0_199,148
0_200,149
0_201,150
0_202,151
0_203,152
0_204,153
0_205,1
0_206,154
0_207,155
0_208,156
0_209,157
0_210,158
0_211,159
0_212,160
0_213,161
0_214,162
0_215,163
0_216,1
0_217,1
0_218,164
0_219,165
0_220,1
0_221,1
0_222,166
0_223,1
0_224,167
0_225,168
0_226,169
0_227,170
0_228,171
0_229,172
0_230,1
0_231,1
0_232,173
0_233,174
0_234,175
0_235,176
0_236,177
0_237,178
1_0,179
2_0,180
3_0,181
5_0,182
6_0,183
