leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,1
0_3,1
0_4,1
0_5,1
0_6,2
0_7,1
0_8,3
0_9,1
0_10,1
0_11,1
0_12,1
0_13,1
0_14,1
0_15,1
0_16,1
0_17,4
0_18,1
0_19,1
0_20,1
0_21,1
0_22,1
0_23,5
0_24,1
0_25,6
0_26,1
0_27,1
0_28,1
0_29,1
0_30,1
0_31,1
0_32,1
0_33,1
0_34,1
0_35,1
0_36,7
0_37,1
0_38,1
0_39,1
0_40,1
0_41,1
0_42,1
0_43,1
0_44,1
0_45,1
0_46,8
0_47,1
0_48,9
0_49,1
0_50,1
0_51,1
0_52,10
0_53,11
0_54,12
0_55,1
0_56,1
0_57,1
0_58,1
0_59,1
0_60,1
0_61,1
0_62,1
0_63,13
0_64,14
0_65,15
0_66,16
0_67,1
0_68,1
0_69,1
0_70,1
0_71,1
0_72,1
0_73,1
0_74,1
0_75,1
0_76,1
0_77,1
0_78,1
0_79,17
0_80,1
0_81,1
0_82,1
0_83,18
0_84,19
0_85,20
0_86,1
0_87,21
0_88,1
0_89,22
0_90,1
0_91,23
0_92,24
0_93,25
0_94,26
0_95,27
0_96,28
0_97,29
0_98,30
0_99,31
0_100,32
0_101,33
0_102,34
0_103,35
0_104,36
0_105,37
0_106,38
0_107,39
0_108,1
0_109,40
0_110,41
0_111,42
0_112,1
0_113,43
0_114,1
0_115,1
0_116,44
0_117,1
0_118,45
0_119,46
0_120,1
0_121,47
0_122,48
0_123,1
0_124,49
0_125,50
0_126,51
0_127,1
0_128,52
0_129,53
0_130,54
0_131,55
0_132,1
0_133,1
0_134,1
0_135,1
0_136,1
0_137,1
0_138,1
0_139,1
0_140,1
0_141,1
0_142,56
0_143,57
0_144,1
0_145,1
0_146,1
0_147,58
0_148,59
0_149,1
0_150,1
0_151,1
0_152,60
0_153,1
0_154,1
0_155,61
0_156,1
0_157,1
0_158,1
0_159,1
0_160,62
0_161,1
0_162,1
0_163,1
0_164,63
0_165,1
0_166,1
0_167,1
0_168,64
0_169,1
0_170,65
0_171,66
0_172,67
0_173,68
0_174,69
0_175,1
0_176,70
0_177,71
0_178,72
0_179,73
0_180,74
0_181,75
0_182,76
0_183,1
0_184,77
0_185,78
0_186,79
0_187,80
0_188,1
0_189,81
0_190,82
0_191,83
0_192,84
0_193,85
0_194,86
0_195,87
0_196,88
0_197,89
0_198,90
0_199,91
0_200,92
0_201,93
0_202,94
0_203,95
0_204,1
0_205,1
0_206,1
0_207,1
0_208,96
0_209,1
0_210,1
0_211,97
0_212,1
0_213,1
0_214,98
0_215,1
0_216,1
0_217,1
0_218,99
0_219,1
0_220,1
0_221,1
0_222,100
0_223,1
0_224,1
0_225,1
0_226,1
0_227,1
0_228,1
0_229,1
0_230,1
0_231,1
0_232,1
0_233,1
0_234,1
0_235,101
0_236,1
0_237,102
1_0,103
2_0,104
3_0,105
5_0,106
6_0,107
